Title,Price,Specifications,Warranty
"HP 14"" HD Laptop Light-Weight, 16GB RAM, 1TB SSD + 64GB eMMC, AMD Dual Core 3000 Series Processor, Bluetooth, USB A&C, HDMI, Webcam, Win10, Black, 1 Year Microsoft Office 365 + GM Accessory",379,"HP 14"" HD Laptop Light-Weight, 16GB RAM, 1TB SSD + 64GB eMMC, AMD Dual Core 3000 Series Processor, Bluetooth, USB A&C, HDMI, Webcam, Win10, Black, 1 Year Microsoft Office 365 + GM Accessory
Options:
6 capacities
326
$379
99
Ships to India
Add to cart",Check product page for warranty details
"ASUS Vivobook 15 Laptop, 15.6” FHD Touch Display, 11th Gen Intel Core i5-1135G7 (Up to 4.20 GHz), 12GB RAM, 512GB NVMe SSD, WiFi, Keypad, Webcam, Fast Charge, HDMI, USB-C, PDG HDMI Cable, Win 11 Pro,",449,"ASUS Vivobook 15 Laptop, 15.6” FHD Touch Display, 11th Gen Intel Core i5-1135G7 (Up to 4.20 GHz), 12GB RAM, 512GB NVMe SSD, WiFi, Keypad, Webcam, Fast Charge, HDMI, USB-C, PDG HDMI Cable, Win 11 Pro,
1
$449
99
Ships to India
Only 6 left in stock - order soon.
Add to cart",Check product page for warranty details
"HP Newest 15.6'' Touchscreen Laptop for Business and Student, i3-1215U (6-cores, Beat i5 1135G7), 16GB RAM, 1TB SSD, Windows 11 Pro, Silver",519,"HP Newest 15.6'' Touchscreen Laptop for Business and Student, i3-1215U (6-cores, Beat i5 1135G7), 16GB RAM, 1TB SSD, Windows 11 Pro, Silver
504
$519
00
Ships to India
Add to cart
More Buying Choices
$415.99(5 used & new offers)",Check product page for warranty details
"15.6"" Laptop 16GB RAM 1TB NVMe SSD, 12th Intel Alder Lake-N100 (4C/4T, up to 3.4GHz) FHD IPS Display (1080P)/Full-Function Type-C/Gigabit Ethernet/WiFi6/BT5.0/Windows 11 Pro Notebook Computer",369,"15.6"" Laptop 16GB RAM 1TB NVMe SSD, 12th Intel Alder Lake-N100 (4C/4T, up to 3.4GHz) FHD IPS Display (1080P)/Full-Function Type-C/Gigabit Ethernet/WiFi6/BT5.0/Windows 11 Pro Notebook Computer
79
50+ bought in past month
$369
99 List:
$389.99
Ships to India
Only 15 left in stock - order soon.
Add to cart
More Buying Choices
$349.81(2 used & new offers)",Check product page for warranty details
"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 40GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",819,"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 40GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black
Options:
7 capacities
75
100+ bought in past month
$819
00
Ships to India
Only 15 left in stock - order soon.
Add to cart",Check product page for warranty details
"ASUS Vivobook 16"" Business Laptop - FHD Display, AMD Ryzen 7 5800HS Processor(8 cores), 16GB DDR4 RAM, 1TB SSD SDRAM, AMD Radeon Graphics, Wi-Fi 6, Bluetooth, Windows 11 Home",599,"ASUS Vivobook 16"" Business Laptop - FHD Display, AMD Ryzen 7 5800HS Processor(8 cores), 16GB DDR4 RAM, 1TB SSD SDRAM, AMD Radeon Graphics, Wi-Fi 6, Bluetooth, Windows 11 Home
105
$599
00
Ships to India
Only 1 left in stock - order soon.
Add to cart",Check product page for warranty details
"Lenovo IdeaPad Flex 3i Chromebook Laptop, Intel® UHD Graphics, 15.6” FHD Display, Intel Pentium N6000, 8GB RAM, 128GB SSD, 1920x1080 px, Touchscreen, Chrome OS, Abyss Blue",380,"Lenovo IdeaPad Flex 3i Chromebook Laptop, Intel® UHD Graphics, 15.6” FHD Display, Intel Pentium N6000, 8GB RAM, 128GB SSD, 1920x1080 px, Touchscreen, Chrome OS, Abyss Blue
12
200+ bought in past month
$380
01 List:
$399.99
Amazon Music offer with this purchase
Delivery Mon, Jul 15
Ships to India
Add to cart
More Buying Choices
$356.00(2 new offers)",Check product page for warranty details
"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 1TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",720,"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 1TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue
16
$720
00
Ships to India
Only 8 left in stock - order soon.
Add to cart
More Buying Choices
$559.99(18 used & new offers)",Check product page for warranty details
"jumper Laptop 14 Inch, Celeron J4105 CPU(Up to 2.5GHz), 12GB LPDDR4 RAM, 256GB SSD Laptops Computer, FHD 1920x1080 Display, 16:9, HD Audio, 35.52WH Battery, Mini HDMI, Type-C, HD Graphics 600.",259,"jumper Laptop 14 Inch, Celeron J4105 CPU(Up to 2.5GHz), 12GB LPDDR4 RAM, 256GB SSD Laptops Computer, FHD 1920x1080 Display, 16:9, HD Audio, 35.52WH Battery, Mini HDMI, Type-C, HD Graphics 600.
16
50+ bought in past month
$259
97 Typical:
$459.99
Save $60.00 with coupon
Ships to India
Add to cart",Check product page for warranty details
"Laptop Computer, 16GB LPDDR5 RAM Laptop 512GB NVMe SSD, Intel Quad-Core N100, 15.6 Inch 1080P IPS Display Windows 11 Pro Laptops, WiFi 6, BT 5.2, RJ45 Ethernet, Fingerprint, USB Type-C",328,"Laptop Computer, 16GB LPDDR5 RAM Laptop 512GB NVMe SSD, Intel Quad-Core N100, 15.6 Inch 1080P IPS Display Windows 11 Pro Laptops, WiFi 6, BT 5.2, RJ45 Ethernet, Fingerprint, USB Type-C
22
50+ bought in past month
$328
99
Ships to India
Add to cart",Check product page for warranty details
"HP Laptop for Business & Students, 15.6"" HD Anti-Glare Display, Intel 4-Cores N200, 8GB RAM, 128GB UFS, Wi-Fi 6, Webcam, HDMI, USB-C, PDG HDMI Cable, Windows 11 Home in S Mode, Scarlet Red",274,"HP Laptop for Business & Students, 15.6"" HD Anti-Glare Display, Intel 4-Cores N200, 8GB RAM, 128GB UFS, Wi-Fi 6, Webcam, HDMI, USB-C, PDG HDMI Cable, Windows 11 Home in S Mode, Scarlet Red
Options:
2 capacities
56
50+ bought in past month
$274
99
Ships to India
Add to cart",Check product page for warranty details
"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 2TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",779,"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 2TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue
17
$779
00
Ships to India
Only 17 left in stock - order soon.
Add to cart
More Buying Choices
$649.99(14 used & new offers)",Check product page for warranty details
"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 2TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue",779,"ASUS Vivobook Laptop, 15.6” FHD Touchscreen, Intel Core i7-1255U Processor, 40GB RAM, 2TB SSD, Backlit Keyboard, Numeric Keypad, Webcam, HDMI, Wi-Fi 6, Windows 11 Home, Blue
17
$779
00
Ships to India
Only 17 left in stock - order soon.
Add to cart
More Buying Choices
$649.99(14 used & new offers)",Check product page for warranty details
"HP Newest 15.6"" FHD Laptop Essential, AMD Ryzen 5 7520U(Beat i5-1135G7), 16GB LPDDR5 RAM, 1TB NVMe SSD, WiFi 6, Numeric Keypad, HDMI, USB-C, Camera, Windows 11, w/CUE Accessories",499,"HP Newest 15.6"" FHD Laptop Essential, AMD Ryzen 5 7520U(Beat i5-1135G7), 16GB LPDDR5 RAM, 1TB NVMe SSD, WiFi 6, Numeric Keypad, HDMI, USB-C, Camera, Windows 11, w/CUE Accessories
Options:
4 capacities
2
$499
99
Ships to India
Add to cart",Check product page for warranty details
"jumper Laptop 14 Inch, Celeron J4105 CPU(Up to 2.5GHz), 12GB LPDDR4 RAM, 256GB SSD Laptops Computer, FHD 1920x1080 Display, 16:9, HD Audio, 35.52WH Battery, Mini HDMI, Type-C, HD Graphics 600.",259,"jumper Laptop 14 Inch, Celeron J4105 CPU(Up to 2.5GHz), 12GB LPDDR4 RAM, 256GB SSD Laptops Computer, FHD 1920x1080 Display, 16:9, HD Audio, 35.52WH Battery, Mini HDMI, Type-C, HD Graphics 600.
16
50+ bought in past month
$259
97 Typical:
$459.99
Save $60.00 with coupon
Ships to India
Add to cart",Check product page for warranty details
"8 inch Mini Laptop HD Touchscreen Portable 2-in-1 Computer,Windows 11 Pro Small Laptop for Business and Students,Intel N100 12GB LPDDR5 1TB M.2 SSD,Wi-Fi 6,BT5.2 2MP Camera,G-Sensor,HDMI,Type C",469,"8 inch Mini Laptop HD Touchscreen Portable 2-in-1 Computer,Windows 11 Pro Small Laptop for Business and Students,Intel N100 12GB LPDDR5 1TB M.2 SSD,Wi-Fi 6,BT5.2 2MP Camera,G-Sensor,HDMI,Type C
36
100+ bought in past month
$469
00
Ships to India
Add to cart",Check product page for warranty details
"CHUWI Windows 11 Laptop 14.1'', 256GB SSD 8GB LPDDR4 RAM, Intel Gemini Lake N4020, Up to 2.8GHz, Quad-Core, 1TB SSD Expand, FHD IPS 1920x1080, 5G WiFi, Bluetooth, Camera, TF Card,HDMI, USB3.0",199,"CHUWI Windows 11 Laptop 14.1'', 256GB SSD 8GB LPDDR4 RAM, Intel Gemini Lake N4020, Up to 2.8GHz, Quad-Core, 1TB SSD Expand, FHD IPS 1920x1080, 5G WiFi, Bluetooth, Camera, TF Card,HDMI, USB3.0
147
$199
99 List:
$216.99
Save $10.00 with coupon
Ships to India
Only 18 left in stock - order soon.
Add to cart",Check product page for warranty details
"Lenovo V14 G4 14"" Full HD AMD Ryzen 5 5500U 16GB RAM 256GB SSD Win 11 Pro Black Business Laptop",379,"Lenovo V14 G4 14"" Full HD AMD Ryzen 5 5500U 16GB RAM 256GB SSD Win 11 Pro Black Business Laptop
1
$379
00
Save $20.00 with coupon
Ships to India
Add to cart",Check product page for warranty details
"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Screen, AMD Ryzen 5 5500U, 24GB RAM, 2TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Pro, Black",549,"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Screen, AMD Ryzen 5 5500U, 24GB RAM, 2TB SSD, Webcam, HDMI, Wi-Fi, Windows 11 Pro, Black
Options:
2 capacities
98
$549
00 Typical:
$587.98
Ships to India
Add to cart",Check product page for warranty details
"Laptop Computer, 16GB RAM 512GB SSD, Intel Quad-Core N5095 Processors, 15.6 Inch 1080P IPS Screen, 2MP, 2.4/5G Dual WiFi, Mini-HDMI, Type-C, USB 3.0, Large Battery Capacity",229,"Laptop Computer, 16GB RAM 512GB SSD, Intel Quad-Core N5095 Processors, 15.6 Inch 1080P IPS Screen, 2MP, 2.4/5G Dual WiFi, Mini-HDMI, Type-C, USB 3.0, Large Battery Capacity
Options:
2 capacities
16
50+ bought in past month
$229
99
Ships to India
Add to cart",Check product page for warranty details
2024 14.1 Inch Laptop Computer | FHD 1920 x 1080 Display | Intel Celeron Processors | 8GB RAM 256GB SSD | USB 3.0 | Type-C Mini-HDMI | 2.4/5G WiFi | Windows 11 Pro,195,"2024 14.1 Inch Laptop Computer | FHD 1920 x 1080 Display | Intel Celeron Processors | 8GB RAM 256GB SSD | USB 3.0 | Type-C Mini-HDMI | 2.4/5G WiFi | Windows 11 Pro
7
$195
70 Typical:
$219.99
Ships to India
Only 8 left in stock - order soon.
Add to cart",Check product page for warranty details
"ASUS Vivobook S 16 Flip 16” WUXGA Touch Laptop, AMD Ryzen™ 7 7730U, AMD Radeon™ Vega 7 Graphics, 16GB Memory, 512GB SSD, Cool Silver, TN3604YA-AS76",699,"ASUS Vivobook S 16 Flip 16” WUXGA Touch Laptop, AMD Ryzen™ 7 7730U, AMD Radeon™ Vega 7 Graphics, 16GB Memory, 512GB SSD, Cool Silver, TN3604YA-AS76
31
$699
99
Amazon Music offer with this purchase
Delivery Mon, Jul 15
Ships to India
Add to cart",Check product page for warranty details
"15.6-inch Windows 11 Laptop, 16GB RAM, 512GB NVMe SSD, FHD IPS Display Laptop Computer, Intel N5095 Quad Core, 2.4/5G WiFi, BT4.2 and Fingerprint Reader, Lightweight and Portable",269,"15.6-inch Windows 11 Laptop, 16GB RAM, 512GB NVMe SSD, FHD IPS Display Laptop Computer, Intel N5095 Quad Core, 2.4/5G WiFi, BT4.2 and Fingerprint Reader, Lightweight and Portable
3
50+ bought in past month
$269
00
Ships to India
Add to cart",Check product page for warranty details
"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB SSD, Thunderbolt 3, Wi-Fi 6, Windows 10, AI Noise-Cancellation, Indie Black, S433EA-DH51",622,"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB SSD, Thunderbolt 3, Wi-Fi 6, Windows 10, AI Noise-Cancellation, Indie Black, S433EA-DH51
94
$622
47 List:
$729.99
Amazon Music offer with this purchase
Delivery Mon, Jul 15
Ships to India
Add to cart
More Buying Choices
$259.00(14 used & new offers)",Check product page for warranty details
"Acer Aspire 5 17 A517-58M-59R9 Slim Laptop | 17.3"" FHD (1920 x 1080) IPS | Intel Core i5-1335U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6E | USB4/Thunderbolt 4 | Backlit KB",629,"Acer Aspire 5 17 A517-58M-59R9 Slim Laptop | 17.3"" FHD (1920 x 1080) IPS | Intel Core i5-1335U | Intel Iris Xe Graphics | 16GB LPDDR5 | 512GB Gen 4 SSD | Wi-Fi 6E | USB4/Thunderbolt 4 | Backlit KB
50+ bought in past month
$629
99
Amazon Music offer with this purchase
Delivery Aug 5 - 29
Ships to India
Add to cart",Check product page for warranty details
"HP Newest 14"" HD Ultra Light Thin Laptop, Quad-Core Intel Celeron Processor, 8GB RAM, 192GB (64GB eMMC+ 128GB Card), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Rose Gold",259,"HP Newest 14"" HD Ultra Light Thin Laptop, Quad-Core Intel Celeron Processor, 8GB RAM, 192GB (64GB eMMC+ 128GB Card), Wi-Fi, Upto 11 Hours, Windows 11 S + 1 Year Office 365+HubxcelAccessory, Rose Gold
Options:
4 capacities
294
$259
00
Ships to India
Add to cart",Check product page for warranty details
"VGKE C15 Windows 11 Laptop 15.6"" FHD, Full Size Backlit Keyboard with Fingerprint Reader, Intel Celeron N5095 Processor Quad-Core, 12GB RAM DDR4, 256GB SSD(Silver)",259,"VGKE C15 Windows 11 Laptop 15.6"" FHD, Full Size Backlit Keyboard with Fingerprint Reader, Intel Celeron N5095 Processor Quad-Core, 12GB RAM DDR4, 256GB SSD(Silver)
220
$259
99
Save $30.00 with coupon
Ships to India
Add to cart",Check product page for warranty details
"Dell Inspiron 15 Laptop for Students and Business, 15.6 FHD Touchscreen Display, 12th Gen Core i5-1235U, 64GB RAM, 1TB PCIe SSD, Keypad, Webcam, HDMI, SD Card Reader, PDG HDMI Cable, Win 11 Pro",689,"Dell Inspiron 15 Laptop for Students and Business, 15.6 FHD Touchscreen Display, 12th Gen Core i5-1235U, 64GB RAM, 1TB PCIe SSD, Keypad, Webcam, HDMI, SD Card Reader, PDG HDMI Cable, Win 11 Pro
Options:
6 capacities
2
$689
99
Ships to India
Only 5 left in stock - order soon.
Add to cart",Check product page for warranty details
"Lenovo IdeaPad Slim 3 - (2023) - Everyday Laptop - Lightweight - Windows 11-15.6"" FHD - 8GB Memory - 256GB Storage - AMD Ryzen 5 7520U - Abyss Blue",379,"Lenovo IdeaPad Slim 3 - (2023) - Everyday Laptop - Lightweight - Windows 11-15.6"" FHD - 8GB Memory - 256GB Storage - AMD Ryzen 5 7520U - Abyss Blue
Options:
2 capacities
20
$379
99 List:
$469.99
Amazon Music offer with this purchase
Delivery Mon, Jul 15
Ships to India
Add to cart
More Buying Choices
$349.00(11 used & new offers)",Check product page for warranty details
"HP 2024 Essential Laptop, 14"" FHD IPS Display, Quad-Core Intel Processor Upto 3.7GHz, 8GB Memory, 256GB SSD, Backlit KB, Webcam WiFi 6, Fast Charge, Office 365 1-Year, Win 11S+MarxsolAccessory Silver",399,"HP 2024 Essential Laptop, 14"" FHD IPS Display, Quad-Core Intel Processor Upto 3.7GHz, 8GB Memory, 256GB SSD, Backlit KB, Webcam WiFi 6, Fast Charge, Office 365 1-Year, Win 11S+MarxsolAccessory Silver
Options:
5 capacities
90
$399
00
Ships to India
Only 6 left in stock - order soon.
Add to cart",Check product page for warranty details
"HP 15.6"""" FHD Laptop, AMD Ryzen 5 7520U (Beat i7-1255U), Integrated AMD Radeon Graphics, Long Battery Life, WiFi-6, HDMI, Type-C, Windows 11 Pro, w P500 SSD (16GB DDR5 RAM | 1TB PCIe SSD), Silver",539,"HP 15.6"""" FHD Laptop, AMD Ryzen 5 7520U (Beat i7-1255U), Integrated AMD Radeon Graphics, Long Battery Life, WiFi-6, HDMI, Type-C, Windows 11 Pro, w P500 SSD (16GB DDR5 RAM | 1TB PCIe SSD), Silver
Options:
2 capacities
3
$539
00
Ships to India
Only 5 left in stock - order soon.
Add to cart",Check product page for warranty details
"ASUS Zenbook 14.5"" 2.8K (2880 x 1800) 120Hz OLED Touchscreen, Intel Core i5-13500H (Beats i7-1360P), Backlit Keyboard, Fingerprint, Harman/Kardon, Win 11, w/WOWPC Bundle (8GB RAM | 1TB PCIe SSD)",699,"ASUS Zenbook 14.5"" 2.8K (2880 x 1800) 120Hz OLED Touchscreen, Intel Core i5-13500H (Beats i7-1360P), Backlit Keyboard, Fingerprint, Harman/Kardon, Win 11, w/WOWPC Bundle (8GB RAM | 1TB PCIe SSD)
22
$699
00
Ships to India
Only 20 left in stock - order soon.
Add to cart
More Buying Choices
$692.00(3 new offers)",Check product page for warranty details
"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, Intel 13th Gen 8-Core i5-13420H, GeForce RTX 3050, 64GB DDR5, 2TB PCIe SSD, Backlit Keyboard, WiFi 6, USB-C, HDMI, RJ45, PDG HDMI Cable, Win 11 Pro",979,"Lenovo LOQ Gaming Laptop, 15.6"" FHD 144Hz Display, Intel 13th Gen 8-Core i5-13420H, GeForce RTX 3050, 64GB DDR5, 2TB PCIe SSD, Backlit Keyboard, WiFi 6, USB-C, HDMI, RJ45, PDG HDMI Cable, Win 11 Pro
Options:
5 capacities
6
$979
99
Ships to India
Only 3 left in stock - order soon.
Add to cart
More Buying Choices
$975.00(6 new offers)",Check product page for warranty details
"Dell Latitude 3540 15.6"" Touchscreen FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U up to 5.0GHz, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6E, Bluetooth, Type-C, FHD Webcan, Windows 11 Pro","1,119","Dell Latitude 3540 15.6"" Touchscreen FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U up to 5.0GHz, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6E, Bluetooth, Type-C, FHD Webcan, Windows 11 Pro
Options:
7 capacities
5
$1,119
00
Ships to India
Only 16 left in stock - order soon.
Add to cart",Check product page for warranty details
"Lenovo V15 G2 15.6"" FHD Business Laptop Computer[Windows 11 Pro], Intel Dual Core Celeron N4500, 8GB RAM, 256GB SSD, Intel UHD Graphics, Numeric keypad, Wi-Fi, BT 5.1, Ethernet, HDMI, w/Battery",299,"Lenovo V15 G2 15.6"" FHD Business Laptop Computer[Windows 11 Pro], Intel Dual Core Celeron N4500, 8GB RAM, 256GB SSD, Intel UHD Graphics, Numeric keypad, Wi-Fi, BT 5.1, Ethernet, HDMI, w/Battery
Options:
8 capacities
1
$299
00
Ships to India
Only 1 left in stock - order soon.
Add to cart",Check product page for warranty details
"HP 15 Notebook Laptop, 15.6"" FHD Display, Intel Core i5-1135G7, 64GB DDR4 RAM, 1TB PCIe NVMe SSD, Webcam, HDMI, Bluetooth, Wi-Fi, Windows 11 Home, Silver",589,"HP 15 Notebook Laptop, 15.6"" FHD Display, Intel Core i5-1135G7, 64GB DDR4 RAM, 1TB PCIe NVMe SSD, Webcam, HDMI, Bluetooth, Wi-Fi, Windows 11 Home, Silver
Options:
7 capacities
17
$589
99
Ships to India
Only 8 left in stock - order soon.
Add to cart
More Buying Choices
$577.00(9 new offers)",Check product page for warranty details
"ASUS Chromebook Plus CX34 14"" FHD Laptop, Intel Core i3 1215U, 8GB LPDDR5 RAM, 128GB SSD, Intel UHD Graphics, 1080p Camera, WiFi 6, Bluetooth 5.2, Chrome OS, Gray, 128GB Hotface USB Card",369,"ASUS Chromebook Plus CX34 14"" FHD Laptop, Intel Core i3 1215U, 8GB LPDDR5 RAM, 128GB SSD, Intel UHD Graphics, 1080p Camera, WiFi 6, Bluetooth 5.2, Chrome OS, Gray, 128GB Hotface USB Card
1
100+ bought in past month
$369
00 List:
$399.00
Ships to India
Add to cart",Check product page for warranty details
"Dell 15 15.6"" FHD 120Hz Business Laptop Computer, 12th Gen Intel 10-Core i5-1235U (Beat i7-1195G7), 16GB DDR4 RAM, 256GB PCIe SSD, 802.11ac WiFi, Bluetooth, Carbon Black, Windows 11 Pro",469,"Dell 15 15.6"" FHD 120Hz Business Laptop Computer, 12th Gen Intel 10-Core i5-1235U (Beat i7-1195G7), 16GB DDR4 RAM, 256GB PCIe SSD, 802.11ac WiFi, Bluetooth, Carbon Black, Windows 11 Pro
Options:
7 capacities
2
$469
00
Ships to India
Only 12 left in stock - order soon.
Add to cart",Check product page for warranty details
"2022 HP Pavilion x360 2-in-1 14in Touchscreen Laptop, 12th Gen Intel 10-Core i5-1235U, Iris Xe Graphics, 8GB DDR4 RAM, 512GB PCIE SSD, Fingerprint, Backlit KB, Stylus Pen, Win 11 Home, Silver",583,"2022 HP Pavilion x360 2-in-1 14in Touchscreen Laptop, 12th Gen Intel 10-Core i5-1235U, Iris Xe Graphics, 8GB DDR4 RAM, 512GB PCIE SSD, Fingerprint, Backlit KB, Stylus Pen, Win 11 Home, Silver
49
$583
00
Ships to India
Add to cart
More Buying Choices
$490.00(14 used & new offers)",Check product page for warranty details
"HP 17 Laptop, 17.3 FHD IPS Display, AMD Ryzen 5 5500U(>i7-1165G7, 4.0 GHz, 6 Cores, 12 Threads), Fingerprint Reader, Long Battery Life, Numeric Keypad, Windows 11 Home, Silver(16GB RAM | 512GB SSD)",499,"HP 17 Laptop, 17.3 FHD IPS Display, AMD Ryzen 5 5500U(>i7-1165G7, 4.0 GHz, 6 Cores, 12 Threads), Fingerprint Reader, Long Battery Life, Numeric Keypad, Windows 11 Home, Silver(16GB RAM | 512GB SSD)
Options:
5 capacities
5
$499
98
Ships to India
Only 6 left in stock - order soon.
Add to cart",Check product page for warranty details
"Lenovo - 2023 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5-1155G7 11th Gen - 15.6"" FHD Touchscreen Display - 24GB Memory - 1TB Storage - Windows 11 - Abyss Blue - W/GaLiMu",498,"Lenovo - 2023 - IdeaPad 3i - Essential Laptop Computer - Intel Core i5-1155G7 11th Gen - 15.6"" FHD Touchscreen Display - 24GB Memory - 1TB Storage - Windows 11 - Abyss Blue - W/GaLiMu
11
$498
99
Ships to India
Only 4 left in stock - order soon.
Add to cart
More Buying Choices
$399.99(16 used & new offers)",Check product page for warranty details
"Dell Latitude 3000 Series 3430 14"" FHD Business Laptop Computer, 12th Gen Intel 10-Cores i7-1255U up to 4.7GHz, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Backlit Keyboard, Windows 11 Pro",899,"Dell Latitude 3000 Series 3430 14"" FHD Business Laptop Computer, 12th Gen Intel 10-Cores i7-1255U up to 4.7GHz, 32GB DDR4 RAM, 1TB PCIe SSD, WiFi 6, Bluetooth 5.2, Backlit Keyboard, Windows 11 Pro
Options:
7 capacities
1
$899
00
Ships to India
Only 19 left in stock - order soon.
Add to cart",Check product page for warranty details
"14 Inch 2 in 1 Tablet 16GB DDR4 1TB NVMe SSD Touchscreen Display Gaming Laptop 2K IPS FHD(1920x1200) Intel Alder Lake N95 CPU,Windows 11 Pro/Type-C/BT5.0/Portable Study Work PC",499,"14 Inch 2 in 1 Tablet 16GB DDR4 1TB NVMe SSD Touchscreen Display Gaming Laptop 2K IPS FHD(1920x1200) Intel Alder Lake N95 CPU,Windows 11 Pro/Type-C/BT5.0/Portable Study Work PC
Options:
2 capacities
17
$499
90
Save 6% at checkout
Ships to India
Only 2 left in stock - order soon.
Add to cart",Check product page for warranty details
"Laptop Computer, Traditional Laptop Computer, 12GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",279,"Laptop Computer, Traditional Laptop Computer, 12GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI
15
$279
99
Ships to India
Add to cart",Check product page for warranty details
"14 Inch 2 in 1 Tablet 16GB DDR4 1TB NVMe SSD Touchscreen Display Gaming Laptop 2K IPS FHD(1920x1200) Intel Alder Lake N95 CPU,Windows 11 Pro/Type-C/BT5.0/Portable Study Work PC",499,"14 Inch 2 in 1 Tablet 16GB DDR4 1TB NVMe SSD Touchscreen Display Gaming Laptop 2K IPS FHD(1920x1200) Intel Alder Lake N95 CPU,Windows 11 Pro/Type-C/BT5.0/Portable Study Work PC
Options:
2 capacities
17
$499
90
Save 6% at checkout
Ships to India
Only 2 left in stock - order soon.
Add to cart",Check product page for warranty details
"Laptop Computer, Traditional Laptop Computer, 12GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI",279,"Laptop Computer, Traditional Laptop Computer, 12GB DDR4 512GB SSD, Intel Celeron Quad-Core Processors, 15.6"" 1080P FHD Laptops, 38000mWh Battery, WiFi, Type-C, TF Card, Mini-HDMI
15
$279
99
Ships to India
Add to cart",Check product page for warranty details
"HP 17.3"" Flagship FHD Business Laptop Computer (2024), 16GB RAM, 1TB PCIe SSD, Intel Core i3-1215U (6-Core Upto 4.4 GHz), Numeric Keypad, Webcam, Wi-Fi, Long Battery Windows 11 Pro +HubxcelAccessory",599,"HP 17.3"" Flagship FHD Business Laptop Computer (2024), 16GB RAM, 1TB PCIe SSD, Intel Core i3-1215U (6-Core Upto 4.4 GHz), Numeric Keypad, Webcam, Wi-Fi, Long Battery Windows 11 Pro +HubxcelAccessory
Options:
5 capacities
4
$599
00
Save $50.00 with coupon
Ships to India
Only 4 left in stock - order soon.
Add to cart",Check product page for warranty details
